"Plot Title: SM_G"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 21772975, SEN S/N: 21772975, LBL: Temp)","RH, % (LGR S/N: 21772975, SEN S/N: 21772975, LBL: RH)","DewPt, °C (LGR S/N: 21772975, SEN S/N: 21772975)","Max: Temperature, °C (LGR S/N: 21772975)","Min: Temperature, °C (LGR S/N: 21772975)","Avg: Temperature, °C (LGR S/N: 21772975)","Max: Relative Humidity, % (LGR S/N: 21772975)","Min: Relative Humidity, % (LGR S/N: 21772975)","Avg: Relative Humidity, % (LGR S/N: 21772975)"
2184,05/31/24 11:30:32 PM,12.846,88.352,10.982,,,,,,
2185,05/31/24 11:45:00 PM,,,,12.546,12.546,12.546,89.377,89.377,89.377
2186,05/31/24 11:45:32 PM,12.546,89.377,10.859,,,,,,
2187,06/01/24 12:00:00 AM,,,,12.288,12.288,12.288,90.769,90.769,90.769
2188,06/01/24 12:00:32 AM,12.288,90.769,10.837,,,,,,
2189,06/01/24 12:15:00 AM,,,,12.074,12.074,12.074,91.404,91.404,91.404
2190,06/01/24 12:15:32 AM,12.074,91.404,10.729,,,,,,
2191,06/01/24 12:30:00 AM,,,,11.816,11.816,11.816,92.161,92.161,92.161
2192,06/01/24 12:30:32 AM,11.816,92.161,10.598,,,,,,
2193,06/01/24 12:45:00 AM,,,,11.516,11.516,11.516,93.016,93.016,93.016
2194,06/01/24 12:45:32 AM,11.516,93.016,10.439,,,,,,
2195,06/01/24 01:00:00 AM,,,,11.259,11.259,11.259,93.675,93.675,93.675
2196,06/01/24 01:00:32 AM,11.259,93.675,10.289,,,,,,
2197,06/01/24 01:15:00 AM,,,,11.130,11.130,11.130,94.042,94.042,94.042
2198,06/01/24 01:15:32 AM,11.130,94.042,10.219,,,,,,
2199,06/01/24 01:30:00 AM,,,,11.001,11.001,11.001,94.481,94.481,94.481
2200,06/01/24 01:30:32 AM,11.001,94.481,10.161,,,,,,
2201,06/01/24 01:45:00 AM,,,,10.958,10.958,10.958,94.603,94.603,94.603
2202,06/01/24 01:45:32 AM,10.958,94.603,10.138,,,,,,
2203,06/01/24 02:00:00 AM,,,,10.701,10.701,10.701,94.652,94.652,94.652
2204,06/01/24 02:00:32 AM,10.701,94.652,9.890,,,,,,
2205,06/01/24 02:15:00 AM,,,,10.443,10.443,10.443,95.214,95.214,95.214
2206,06/01/24 02:15:32 AM,10.443,95.214,9.722,,,,,,
2207,06/01/24 02:30:00 AM,,,,10.443,10.443,10.443,95.433,95.433,95.433
2208,06/01/24 02:30:32 AM,10.443,95.433,9.756,,,,,,
2209,06/01/24 02:45:00 AM,,,,10.272,10.272,10.272,95.995,95.995,95.995
2210,06/01/24 02:45:32 AM,10.272,95.995,9.673,,,,,,
2211,06/01/24 03:00:00 AM,,,,10.186,10.186,10.186,96.239,96.239,96.239
2212,06/01/24 03:00:32 AM,10.186,96.239,9.625,,,,,,
2213,06/01/24 03:15:00 AM,,,,10.057,10.057,10.057,95.653,95.653,95.653
2214,06/01/24 03:15:32 AM,10.057,95.653,9.406,,,,,,
2215,06/01/24 03:30:00 AM,,,,9.843,9.843,9.843,96.459,96.459,96.459
2216,06/01/24 03:30:32 AM,9.843,96.459,9.317,,,,,,
2217,06/01/24 03:45:00 AM,,,,9.714,9.714,9.714,96.459,96.459,96.459
2218,06/01/24 03:45:32 AM,9.714,96.459,9.188,,,,,,
2219,06/01/24 04:00:00 AM,,,,9.714,9.714,9.714,96.630,96.630,96.630
2220,06/01/24 04:00:32 AM,9.714,96.630,9.215,,,,,,
2221,06/01/24 04:15:00 AM,,,,9.585,9.585,9.585,96.557,96.557,96.557
2222,06/01/24 04:15:32 AM,9.585,96.557,9.075,,,,,,
2223,06/01/24 04:30:00 AM,,,,9.543,9.543,9.543,96.923,96.923,96.923
2224,06/01/24 04:30:32 AM,9.543,96.923,9.088,,,,,,
2225,06/01/24 04:45:00 AM,,,,9.543,9.543,9.543,96.654,96.654,96.654
2226,06/01/24 04:45:32 AM,9.543,96.654,9.047,,,,,,
2227,06/01/24 05:00:00 AM,,,,9.457,9.457,9.457,96.801,96.801,96.801
2228,06/01/24 05:00:32 AM,9.457,96.801,8.984,,,,,,
2229,06/01/24 05:15:00 AM,,,,9.242,9.242,9.242,96.923,96.923,96.923
2230,06/01/24 05:15:32 AM,9.242,96.923,8.789,,,,,,
2231,06/01/24 05:30:00 AM,,,,9.114,9.114,9.114,97.118,97.118,97.118
2232,06/01/24 05:30:32 AM,9.114,97.118,8.690,,,,,,
2233,06/01/24 05:45:00 AM,,,,9.114,9.114,9.114,97.485,97.485,97.485
2234,06/01/24 05:45:32 AM,9.114,97.485,8.746,,,,,,
2235,06/01/24 06:00:00 AM,,,,9.028,9.028,9.028,97.558,97.558,97.558
2236,06/01/24 06:00:32 AM,9.028,97.558,8.671,,,,,,
2237,06/01/24 06:15:00 AM,,,,8.985,8.985,8.985,97.387,97.387,97.387
2238,06/01/24 06:15:32 AM,8.985,97.387,8.602,,,,,,
2239,06/01/24 06:30:00 AM,,,,8.985,8.985,8.985,97.534,97.534,97.534
2240,06/01/24 06:30:32 AM,8.985,97.534,8.625,,,,,,
2241,06/01/24 06:45:00 AM,,,,8.985,8.985,8.985,97.509,97.509,97.509
2242,06/01/24 06:45:32 AM,8.985,97.509,8.621,,,,,,
2243,06/01/24 07:00:00 AM,,,,8.985,8.985,8.985,97.436,97.436,97.436
2244,06/01/24 07:00:32 AM,8.985,97.436,8.610,,,,,,
2245,06/01/24 07:15:00 AM,,,,9.156,9.156,9.156,97.485,97.485,97.485
2246,06/01/24 07:15:32 AM,9.156,97.485,8.789,,,,,,
2247,06/01/24 07:30:00 AM,,,,9.414,9.414,9.414,97.192,97.192,97.192
2248,06/01/24 07:30:32 AM,9.414,97.192,9.001,,,,,,
2249,06/01/24 07:45:00 AM,,,,9.843,9.843,9.843,96.581,96.581,96.581
2250,06/01/24 07:45:32 AM,9.843,96.581,9.335,,,,,,
2251,06/01/24 08:00:00 AM,,,,10.358,10.358,10.358,95.995,95.995,95.995
2252,06/01/24 08:00:32 AM,10.358,95.995,9.758,,,,,,
2253,06/01/24 08:15:00 AM,,,,11.087,11.087,11.087,94.457,94.457,94.457
2254,06/01/24 08:15:32 AM,11.087,94.457,10.243,,,,,,
2255,06/01/24 08:30:00 AM,,,,11.730,11.730,11.730,93.724,93.724,93.724
2256,06/01/24 08:30:32 AM,11.730,93.724,10.766,,,,,,
2257,06/01/24 08:45:00 AM,,,,12.159,12.159,12.159,93.407,93.407,93.407
2258,06/01/24 08:45:32 AM,12.159,93.407,11.141,,,,,,
2259,06/01/24 09:00:00 AM,,,,12.760,12.760,12.760,93.211,93.211,93.211
2260,06/01/24 09:00:32 AM,12.760,93.211,11.706,,,,,,
2261,06/01/24 09:15:00 AM,,,,13.704,13.704,13.704,92.576,92.576,92.576
2262,06/01/24 09:15:32 AM,13.704,92.576,12.539,,,,,,
2263,06/01/24 09:30:00 AM,,,,14.905,14.905,14.905,91.770,91.770,91.770
2264,06/01/24 09:30:32 AM,14.905,91.770,13.596,,,,,,
2265,06/01/24 09:45:00 AM,,,,16.364,16.364,16.364,87.277,87.277,87.277
2266,06/01/24 09:45:32 AM,16.364,87.277,14.263,,,,,,
2267,06/01/24 10:00:00 AM,,,,18.166,18.166,18.166,80.488,80.488,80.488
2268,06/01/24 10:00:32 AM,18.166,80.488,14.774,,,,,,
2269,06/01/24 10:15:00 AM,,,,19.753,19.753,19.753,72.576,72.576,72.576
2270,06/01/24 10:15:32 AM,19.753,72.576,14.705,,,,,,
2271,06/01/24 10:30:00 AM,,,,21.211,21.211,21.211,51.160,51.160,51.160
2272,06/01/24 10:30:32 AM,21.211,51.160,10.738,,,,,,
2273,06/01/24 10:45:00 AM,,,,21.812,21.812,21.812,47.399,47.399,47.399
2274,06/01/24 10:45:32 AM,21.812,47.399,10.144,,,,,,
2275,06/01/24 11:00:00 AM,,,,22.713,22.713,22.713,47.473,47.473,47.473
2276,06/01/24 11:00:32 AM,22.713,47.473,10.989,,,,,,
2277,06/01/24 11:15:00 AM,,,,23.185,23.185,23.185,46.252,46.252,46.252
2278,06/01/24 11:15:32 AM,23.185,46.252,11.027,,,,,,
2279,06/01/24 11:30:00 AM,,,,23.442,23.442,23.442,44.176,44.176,44.176
2280,06/01/24 11:30:32 AM,23.442,44.176,10.570,,,,,,
2281,06/01/24 11:45:00 AM,,,,23.271,23.271,23.271,46.276,46.276,46.276
2282,06/01/24 11:45:32 AM,23.271,46.276,11.113,,,,,,
2283,06/01/24 12:00:00 PM,,,,24.000,24.000,24.000,45.568,45.568,45.568
2284,06/01/24 12:00:32 PM,24.000,45.568,11.543,,,,,,
2285,06/01/24 12:15:00 PM,,,,24.601,24.601,24.601,45.665,45.665,45.665
2286,06/01/24 12:15:32 PM,24.601,45.665,12.121,,,,,,
2287,06/01/24 12:30:00 PM,,,,25.158,25.158,25.158,43.785,43.785,43.785
2288,06/01/24 12:30:32 PM,25.158,43.785,11.988,,,,,,
2289,06/01/24 12:45:00 PM,,,,25.244,25.244,25.244,42.320,42.320,42.320
2290,06/01/24 12:45:32 PM,25.244,42.320,11.549,,,,,,
2291,06/01/24 01:00:00 PM,,,,25.459,25.459,25.459,41.612,41.612,41.612
2292,06/01/24 01:00:32 PM,25.459,41.612,11.486,,,,,,
2293,06/01/24 01:15:00 PM,,,,25.716,25.716,25.716,45.543,45.543,45.543
2294,06/01/24 01:15:32 PM,25.716,45.543,13.093,,,,,,
2295,06/01/24 01:30:00 PM,,,,26.059,26.059,26.059,43.443,43.443,43.443
2296,06/01/24 01:30:32 PM,26.059,43.443,12.682,,,,,,
2297,06/01/24 01:45:00 PM,,,,25.587,25.587,25.587,43.394,43.394,43.394
2298,06/01/24 01:45:32 PM,25.587,43.394,12.239,,,,,,
2299,06/01/24 02:00:00 PM,,,,25.888,25.888,25.888,42.515,42.515,42.515
2300,06/01/24 02:00:32 PM,25.888,42.515,12.198,,,,,,
2301,06/01/24 02:15:00 PM,,,,26.059,26.059,26.059,42.393,42.393,42.393
2302,06/01/24 02:15:32 PM,26.059,42.393,12.309,,,,,,
2303,06/01/24 02:30:00 PM,,,,26.145,26.145,26.145,41.734,41.734,41.734
2304,06/01/24 02:30:32 PM,26.145,41.734,12.147,,,,,,
2305,06/01/24 02:45:00 PM,,,,25.759,25.759,25.759,42.833,42.833,42.833
2306,06/01/24 02:45:32 PM,25.759,42.833,12.195,,,,,,
2307,06/01/24 03:00:00 PM,,,,25.244,25.244,25.244,49.451,49.451,49.451
2308,06/01/24 03:00:32 PM,25.244,49.451,13.928,,,,,,
2309,06/01/24 03:15:00 PM,,,,25.244,25.244,25.244,52.894,52.894,52.894
2310,06/01/24 03:15:32 PM,25.244,52.894,14.971,,,,,,
2311,06/01/24 03:30:00 PM,,,,25.888,25.888,25.888,53.504,53.504,53.504
2312,06/01/24 03:30:32 PM,25.888,53.504,15.745,,,,,,
2313,06/01/24 03:45:00 PM,,,,25.373,25.373,25.373,52.894,52.894,52.894
2314,06/01/24 03:45:32 PM,25.373,52.894,15.090,,,,,,
2315,06/01/24 04:00:00 PM,,,,24.944,24.944,24.944,53.675,53.675,53.675
2316,06/01/24 04:00:32 PM,24.944,53.675,14.921,,,,,,
2317,06/01/24 04:15:00 PM,,,,24.686,24.686,24.686,55.897,55.897,55.897
2318,06/01/24 04:15:32 PM,24.686,55.897,15.313,,,,,,
2319,06/01/24 04:30:00 PM,,,,24.429,24.429,24.429,63.175,63.175,63.175
2320,06/01/24 04:30:32 PM,24.429,63.175,16.993,,,,,,
2321,06/01/24 04:45:00 PM,,,,24.086,24.086,24.086,62.320,62.320,62.320
2322,06/01/24 04:45:32 PM,24.086,62.320,16.454,,,,,,
2323,06/01/24 05:00:00 PM,,,,23.871,23.871,23.871,66.667,66.667,66.667
2324,06/01/24 05:00:32 PM,23.871,66.667,17.315,,,,,,
2325,06/01/24 05:15:00 PM,,,,24.172,24.172,24.172,70.549,70.549,70.549
2326,06/01/24 05:15:32 PM,24.172,70.549,18.503,,,,,,
2327,06/01/24 05:30:00 PM,,,,23.485,23.485,23.485,62.613,62.613,62.613
2328,06/01/24 05:30:32 PM,23.485,62.613,15.961,,,,,,
2329,06/01/24 05:45:00 PM,,,,23.528,23.528,23.528,63.126,63.126,63.126
2330,06/01/24 05:45:32 PM,23.528,63.126,16.129,,,,,,
2331,06/01/24 06:00:00 PM,,,,23.528,23.528,23.528,62.613,62.613,62.613
2332,06/01/24 06:00:32 PM,23.528,62.613,16.001,,,,,,
2333,06/01/24 06:15:00 PM,,,,23.056,23.056,23.056,61.807,61.807,61.807
2334,06/01/24 06:15:32 PM,23.056,61.807,15.353,,,,,,
2335,06/01/24 06:30:00 PM,,,,22.885,22.885,22.885,61.490,61.490,61.490
2336,06/01/24 06:30:32 PM,22.885,61.490,15.111,,,,,,
2337,06/01/24 06:45:00 PM,,,,22.670,22.670,22.670,65.446,65.446,65.446
2338,06/01/24 06:45:32 PM,22.670,65.446,15.882,,,,,,
2339,06/01/24 07:00:00 PM,,,,22.498,22.498,22.498,71.013,71.013,71.013
2340,06/01/24 07:00:32 PM,22.498,71.013,17.003,,,,,,
2341,06/01/24 07:15:00 PM,,,,22.155,22.155,22.155,71.526,71.526,71.526
2342,06/01/24 07:15:32 PM,22.155,71.526,16.787,,,,,,
2343,06/01/24 07:30:00 PM,,,,21.812,21.812,21.812,69.646,69.646,69.646
2344,06/01/24 07:30:32 PM,21.812,69.646,16.039,,,,,,
2345,06/01/24 07:45:00 PM,,,,21.555,21.555,21.555,72.137,72.137,72.137
2346,06/01/24 07:45:32 PM,21.555,72.137,16.343,,,,,,
2347,06/01/24 08:00:00 PM,,,,21.254,21.254,21.254,76.654,76.654,76.654
2348,06/01/24 08:00:32 PM,21.254,76.654,17.011,,,,,,
2349,06/01/24 08:15:00 PM,,,,20.568,20.568,20.568,75.580,75.580,75.580
2350,06/01/24 08:15:32 PM,20.568,75.580,16.124,,,,,,
2351,06/01/24 08:30:00 PM,,,,19.796,19.796,19.796,77.582,77.582,77.582
2352,06/01/24 08:30:32 PM,19.796,77.582,15.786,,,,,,
2353,06/01/24 08:45:00 PM,,,,19.410,19.410,19.410,84.737,84.737,84.737
2354,06/01/24 08:45:32 PM,19.410,84.737,16.796,,,,,,
2355,06/01/24 09:00:00 PM,,,,19.109,19.109,19.109,83.419,83.419,83.419
2356,06/01/24 09:00:32 PM,19.109,83.419,16.254,,,,,,
2357,06/01/24 09:15:00 PM,,,,18.637,18.637,18.637,87.204,87.204,87.204
2358,06/01/24 09:15:32 PM,18.637,87.204,16.489,,,,,,
2359,06/01/24 09:30:00 PM,,,,18.595,18.595,18.595,88.254,88.254,88.254
2360,06/01/24 09:30:32 PM,18.595,88.254,16.635,,,,,,
2361,06/01/24 09:45:00 PM,,,,18.380,18.380,18.380,91.844,91.844,91.844
2362,06/01/24 09:45:32 PM,18.380,91.844,17.052,,,,,,
2363,06/01/24 10:00:00 PM,,,,17.908,17.908,17.908,92.601,92.601,92.601
2364,06/01/24 10:00:32 PM,17.908,92.601,16.714,,,,,,
2365,06/01/24 10:15:00 PM,,,,17.822,17.822,17.822,95.214,95.214,95.214
2366,06/01/24 10:15:32 PM,17.822,95.214,17.068,,,,,,
2367,06/01/24 10:30:00 PM,,,,17.651,17.651,17.651,96.361,96.361,96.361
2368,06/01/24 10:30:32 PM,17.651,96.361,17.087,,,,,,
2369,06/01/24 10:45:00 PM,,,,17.522,17.522,17.522,97.387,97.387,97.387
2370,06/01/24 10:45:32 PM,17.522,97.387,17.126,,,,,,
2371,06/01/24 11:00:00 PM,,,,17.565,17.565,17.565,97.460,97.460,97.460
2372,06/01/24 11:00:32 PM,17.565,97.460,17.180,,,,,,
2373,06/01/24 11:15:00 PM,,,,17.265,17.265,17.265,97.314,97.314,97.314
2374,06/01/24 11:15:32 PM,17.265,97.314,16.857,,,,,,
2375,06/01/24 11:30:00 PM,,,,17.093,17.093,17.093,97.289,97.289,97.289
2376,06/01/24 11:30:32 PM,17.093,97.289,16.681,,,,,,
2377,06/01/24 11:45:00 PM,,,,17.136,17.136,17.136,98.022,98.022,98.022
2378,06/01/24 11:45:32 PM,17.136,98.022,16.843,,,,,,
2379,06/02/24 12:00:00 AM,,,,17.007,17.007,17.007,96.996,96.996,96.996
2380,06/02/24 12:00:32 AM,17.007,96.996,16.548,,,,,,
2381,06/02/24 12:15:00 AM,,,,16.879,16.879,16.879,97.900,97.900,97.900
2382,06/02/24 12:15:32 AM,16.879,97.900,16.566,,,,,,
2383,06/02/24 12:30:00 AM,,,,16.921,16.921,16.921,98.535,98.535,98.535
2384,06/02/24 12:30:32 AM,16.921,98.535,16.711,,,,,,
2385,06/02/24 12:45:00 AM,,,,16.621,16.621,16.621,97.753,97.753,97.753
2386,06/02/24 12:45:32 AM,16.621,97.753,16.285,,,,,,
2387,06/02/24 01:00:00 AM,,,,16.021,16.021,16.021,95.140,95.140,95.140
2388,06/02/24 01:00:32 AM,16.021,95.140,15.262,,,,,,
2389,06/02/24 01:15:00 AM,,,,15.205,15.205,15.205,97.729,97.729,97.729
2390,06/02/24 01:15:32 AM,15.205,97.729,14.867,,,,,,
2391,06/02/24 01:30:00 AM,,,,15.205,15.205,15.205,98.242,98.242,98.242
2392,06/02/24 01:30:32 AM,15.205,98.242,14.949,,,,,,
2393,06/02/24 01:45:00 AM,,,,15.205,15.205,15.205,99.194,99.194,99.194
2394,06/02/24 01:45:32 AM,15.205,99.194,15.099,,,,,,
2395,06/02/24 02:00:00 AM,,,,14.948,14.948,14.948,99.292,99.292,99.292
2396,06/02/24 02:00:32 AM,14.948,99.292,14.856,,,,,,
2397,06/02/24 02:15:00 AM,,,,15.034,15.034,15.034,99.585,99.585,99.585
2398,06/02/24 02:15:32 AM,15.034,99.585,14.988,,,,,,
2399,06/02/24 02:30:00 AM,,,,14.948,14.948,14.948,99.683,99.683,99.683
2400,06/02/24 02:30:32 AM,14.948,99.683,14.918,,,,,,
2401,06/02/24 02:45:00 AM,,,,14.905,14.905,14.905,99.731,99.731,99.731
2402,06/02/24 02:45:32 AM,14.905,99.731,14.882,,,,,,
2403,06/02/24 03:00:00 AM,,,,14.948,14.948,14.948,99.829,99.829,99.829
2404,06/02/24 03:00:32 AM,14.948,99.829,14.940,,,,,,
2405,06/02/24 03:15:00 AM,,,,14.991,14.991,14.991,99.902,99.902,99.902
2406,06/02/24 03:15:32 AM,14.991,99.902,14.995,,,,,,
2407,06/02/24 03:30:00 AM,,,,15.034,15.034,15.034,99.976,99.976,99.976
2408,06/02/24 03:30:32 AM,15.034,99.976,15.049,,,,,,
2409,06/02/24 03:45:00 AM,,,,14.862,14.862,14.862,99.976,99.976,99.976
2410,06/02/24 03:45:32 AM,14.862,99.976,14.877,,,,,,
2411,06/02/24 04:00:00 AM,,,,14.991,14.991,14.991,100.000,100.000,100.000
2412,06/02/24 04:00:32 AM,14.991,100.000,15.010,,,,,,
2413,06/02/24 04:15:00 AM,,,,14.991,14.991,14.991,100.000,100.000,100.000
2414,06/02/24 04:15:32 AM,14.991,100.000,15.010,,,,,,
2415,06/02/24 04:30:00 AM,,,,15.077,15.077,15.077,100.000,100.000,100.000
2416,06/02/24 04:30:32 AM,15.077,100.000,15.096,,,,,,
2417,06/02/24 04:45:00 AM,,,,15.034,15.034,15.034,100.000,100.000,100.000
2418,06/02/24 04:45:32 AM,15.034,100.000,15.053,,,,,,
2419,06/02/24 05:00:00 AM,,,,15.034,15.034,15.034,100.000,100.000,100.000
2420,06/02/24 05:00:32 AM,15.034,100.000,15.053,,,,,,
2421,06/02/24 05:15:00 AM,,,,15.034,15.034,15.034,100.000,100.000,100.000
2422,06/02/24 05:15:32 AM,15.034,100.000,15.053,,,,,,
2423,06/02/24 05:30:00 AM,,,,14.991,14.991,14.991,100.000,100.000,100.000
2424,06/02/24 05:30:32 AM,14.991,100.000,15.010,,,,,,
2425,06/02/24 05:45:00 AM,,,,14.991,14.991,14.991,100.000,100.000,100.000
2426,06/02/24 05:45:32 AM,14.991,100.000,15.010,,,,,,
2427,06/02/24 06:00:00 AM,,,,14.948,14.948,14.948,100.000,100.000,100.000
2428,06/02/24 06:00:32 AM,14.948,100.000,14.967,,,,,,
2429,06/02/24 06:15:00 AM,,,,14.991,14.991,14.991,100.000,100.000,100.000
2430,06/02/24 06:15:32 AM,14.991,100.000,15.010,,,,,,
2431,06/02/24 06:30:00 AM,,,,15.077,15.077,15.077,100.000,100.000,100.000
2432,06/02/24 06:30:32 AM,15.077,100.000,15.096,,,,,,
2433,06/02/24 06:45:00 AM,,,,15.077,15.077,15.077,100.000,100.000,100.000
2434,06/02/24 06:45:32 AM,15.077,100.000,15.096,,,,,,
2435,06/02/24 07:00:00 AM,,,,15.034,15.034,15.034,100.000,100.000,100.000
2436,06/02/24 07:00:32 AM,15.034,100.000,15.053,,,,,,
2437,06/02/24 07:15:00 AM,,,,15.205,15.205,15.205,100.000,100.000,100.000
2438,06/02/24 07:15:32 AM,15.205,100.000,15.225,,,,,,
2439,06/02/24 07:30:00 AM,,,,15.291,15.291,15.291,100.000,100.000,100.000
2440,06/02/24 07:30:32 AM,15.291,100.000,15.311,,,,,,
2441,06/02/24 07:45:00 AM,,,,15.334,15.334,15.334,100.000,100.000,100.000
2442,06/02/24 07:45:32 AM,15.334,100.000,15.354,,,,,,
2443,06/02/24 08:00:00 AM,,,,15.506,15.506,15.506,100.000,100.000,100.000
2444,06/02/24 08:00:32 AM,15.506,100.000,15.526,,,,,,
2445,06/02/24 08:15:00 AM,,,,15.720,15.720,15.720,100.000,100.000,100.000
2446,06/02/24 08:15:32 AM,15.720,100.000,15.740,,,,,,
2447,06/02/24 08:30:00 AM,,,,15.806,15.806,15.806,100.000,100.000,100.000
2448,06/02/24 08:30:32 AM,15.806,100.000,15.826,,,,,,
2449,06/02/24 08:45:00 AM,,,,16.021,16.021,16.021,98.999,98.999,98.999
2450,06/02/24 08:45:32 AM,16.021,98.999,15.883,,,,,,
2451,06/02/24 09:00:00 AM,,,,16.364,16.364,16.364,99.609,99.609,99.609
2452,06/02/24 09:00:32 AM,16.364,99.609,16.323,,,,,,
2453,06/02/24 09:15:00 AM,,,,16.879,16.879,16.879,99.243,99.243,99.243
2454,06/02/24 09:15:32 AM,16.879,99.243,16.781,,,,,,
2455,06/02/24 09:30:00 AM,,,,17.565,17.565,17.565,99.048,99.048,99.048
2456,06/02/24 09:30:32 AM,17.565,99.048,17.436,,,,,,
2457,06/02/24 09:45:00 AM,,,,17.865,17.865,17.865,90.379,90.379,90.379
2458,06/02/24 09:45:32 AM,17.865,90.379,16.289,,,,,,
2459,06/02/24 10:00:00 AM,,,,18.037,18.037,18.037,91.013,91.013,91.013
2460,06/02/24 10:00:32 AM,18.037,91.013,16.569,,,,,,
2461,06/02/24 10:15:00 AM,,,,18.337,18.337,18.337,90.769,90.769,90.769
2462,06/02/24 10:15:32 AM,18.337,90.769,16.824,,,,,,
2463,06/02/24 10:30:00 AM,,,,18.251,18.251,18.251,92.894,92.894,92.894
2464,06/02/24 10:30:32 AM,18.251,92.894,17.104,,,,,,
2465,06/02/24 10:45:00 AM,,,,18.294,18.294,18.294,90.769,90.769,90.769
2466,06/02/24 10:45:32 AM,18.294,90.769,16.781,,,,,,
2467,06/02/24 11:00:00 AM,,,,19.152,19.152,19.152,85.470,85.470,85.470
2468,06/02/24 11:00:32 AM,19.152,85.470,16.679,,,,,,
2469,06/02/24 11:15:00 AM,,,,19.667,19.667,19.667,86.154,86.154,86.154
2470,06/02/24 11:15:32 AM,19.667,86.154,17.311,,,,,,
2471,06/02/24 11:30:00 AM,,,,20.053,20.053,20.053,82.369,82.369,82.369
2472,06/02/24 11:30:32 AM,20.053,82.369,16.978,,,,,,
2473,06/02/24 11:45:00 AM,,,,20.568,20.568,20.568,80.879,80.879,80.879
2474,06/02/24 11:45:32 AM,20.568,80.879,17.192,,,,,,
2475,06/02/24 12:00:00 PM,,,,20.182,20.182,20.182,81.026,81.026,81.026
2476,06/02/24 12:00:32 PM,20.182,81.026,16.844,,,,,,
2477,06/02/24 12:15:00 PM,,,,19.924,19.924,19.924,81.563,81.563,81.563
2478,06/02/24 12:15:32 PM,19.924,81.563,16.697,,,,,,
2479,06/02/24 12:30:00 PM,,,,19.839,19.839,19.839,85.617,85.617,85.617
2480,06/02/24 12:30:32 PM,19.839,85.617,17.380,,,,,,
2481,06/02/24 12:45:00 PM,,,,19.882,19.882,19.882,86.960,86.960,86.960
2482,06/02/24 12:45:32 PM,19.882,86.960,17.669,,,,,,
2483,06/02/24 01:00:00 PM,,,,19.882,19.882,19.882,88.376,88.376,88.376
2484,06/02/24 01:00:32 PM,19.882,88.376,17.926,,,,,,
2485,06/02/24 01:15:00 PM,,,,19.195,19.195,19.195,95.458,95.458,95.458
2486,06/02/24 01:15:32 PM,19.195,95.458,18.476,,,,,,
2487,06/02/24 01:30:00 PM,,,,19.324,19.324,19.324,95.702,95.702,95.702
2488,06/02/24 01:30:32 PM,19.324,95.702,18.645,,,,,,
2489,06/02/24 01:45:00 PM,,,,19.238,19.238,19.238,96.361,96.361,96.361
2490,06/02/24 01:45:32 PM,19.238,96.361,18.669,,,,,,
2491,06/02/24 02:00:00 PM,,,,19.410,19.410,19.410,95.604,95.604,95.604
2492,06/02/24 02:00:32 PM,19.410,95.604,18.714,,,,,,
2493,06/02/24 02:15:00 PM,,,,20.010,20.010,20.010,89.353,89.353,89.353
2494,06/02/24 02:15:32 PM,20.010,89.353,18.228,,,,,,
2495,06/02/24 02:30:00 PM,,,,19.967,19.967,19.967,88.400,88.400,88.400
2496,06/02/24 02:30:32 PM,19.967,88.400,18.015,,,,,,
2497,06/02/24 02:45:00 PM,,,,20.096,20.096,20.096,87.521,87.521,87.521
2498,06/02/24 02:45:32 PM,20.096,87.521,17.983,,,,,,
2499,06/02/24 03:00:00 PM,,,,20.053,20.053,20.053,89.158,89.158,89.158
2500,06/02/24 03:00:32 PM,20.053,89.158,18.236,,,,,,
2501,06/02/24 03:15:00 PM,,,,19.967,19.967,19.967,88.864,88.864,88.864
2502,06/02/24 03:15:32 PM,19.967,88.864,18.099,,,,,,
2503,06/02/24 03:30:00 PM,,,,19.796,19.796,19.796,89.524,89.524,89.524
2504,06/02/24 03:30:32 PM,19.796,89.524,18.047,,,,,,
2505,06/02/24 03:45:00 PM,,,,20.311,20.311,20.311,88.718,88.718,88.718
2506,06/02/24 03:45:32 PM,20.311,88.718,18.411,,,,,,
2507,06/02/24 04:00:00 PM,,,,20.568,20.568,20.568,87.937,87.937,87.937
2508,06/02/24 04:00:32 PM,20.568,87.937,18.523,,,,,,
2509,06/02/24 04:15:00 PM,,,,20.697,20.697,20.697,87.619,87.619,87.619
2510,06/02/24 04:15:32 PM,20.697,87.619,18.592,,,,,,
2511,06/02/24 04:30:00 PM,,,,21.340,21.340,21.340,82.491,82.491,82.491
2512,06/02/24 04:30:32 PM,21.340,82.491,18.260,,,,,,
2513,06/02/24 04:45:00 PM,,,,21.340,21.340,21.340,80.659,80.659,80.659
2514,06/02/24 04:45:32 PM,21.340,80.659,17.902,,,,,,
2515,06/02/24 05:00:00 PM,,,,21.340,21.340,21.340,80.073,80.073,80.073
2516,06/02/24 05:00:32 PM,21.340,80.073,17.786,,,,,,
2517,06/02/24 05:15:00 PM,,,,21.383,21.383,21.383,79.609,79.609,79.609
2518,06/02/24 05:15:32 PM,21.383,79.609,17.736,,,,,,
2519,06/02/24 05:30:00 PM,,,,20.997,20.997,20.997,82.320,82.320,82.320
2520,06/02/24 05:30:32 PM,20.997,82.320,17.891,,,,,,
2521,06/02/24 05:45:00 PM,,,,20.825,20.825,20.825,82.540,82.540,82.540
