X,Timestamp,Solar,Wetness.Level.1,Wetness.Level.2,Air.TempC,Vapor.Pressure,VPD,Atmos.Pressure
NA,2024-05-17T13:00:00Z,71.6,NA,NA,NA,NA,NA,NA
131,2024-05-17T13:15:00Z,85,NA,NA,NA,NA,NA,NA
NA,2024-05-17T13:15:00Z,85,NA,NA,NA,NA,NA,NA
132,2024-05-17T13:30:00Z,81.1,NA,NA,NA,NA,NA,NA
NA,2024-05-17T13:30:00Z,81.1,NA,NA,NA,NA,NA,NA
133,2024-05-17T13:45:00Z,98.3,NA,NA,NA,NA,NA,NA
NA,2024-05-17T13:45:00Z,98.3,NA,NA,NA,NA,NA,NA
134,2024-05-17T14:00:00Z,137.3,NA,NA,NA,NA,NA,NA
NA,2024-05-17T14:00:00Z,137.3,NA,NA,NA,NA,NA,NA
135,2024-05-17T14:15:00Z,98.3,NA,NA,NA,NA,NA,NA
NA,2024-05-17T14:15:00Z,98.3,NA,NA,NA,NA,NA,NA
136,2024-05-17T14:30:00Z,83.5,NA,NA,NA,NA,NA,NA
NA,2024-05-17T14:30:00Z,83.5,NA,NA,NA,NA,NA,NA
137,2024-05-17T14:45:00Z,90.5,NA,NA,NA,NA,NA,NA
NA,2024-05-17T14:45:00Z,90.5,NA,NA,NA,NA,NA,NA
138,2024-05-17T15:00:00Z,121,NA,NA,NA,NA,NA,NA
NA,2024-05-17T15:00:00Z,121,NA,NA,NA,NA,NA,NA
139,2024-05-17T15:15:00Z,86.2,NA,NA,NA,NA,NA,NA
NA,2024-05-17T15:15:00Z,86.2,NA,NA,NA,NA,NA,NA
140,2024-05-17T15:30:00Z,92.3,NA,NA,NA,NA,NA,NA
NA,2024-05-17T15:30:00Z,92.3,NA,NA,NA,NA,NA,NA
141,2024-05-17T15:45:00Z,77.8,NA,NA,NA,NA,NA,NA
NA,2024-05-17T15:45:00Z,77.8,NA,NA,NA,NA,NA,NA
142,2024-05-17T16:00:00Z,74.3,NA,NA,NA,NA,NA,NA
NA,2024-05-17T16:00:00Z,74.3,NA,NA,NA,NA,NA,NA
143,2024-05-17T16:15:00Z,95.6,NA,NA,NA,NA,NA,NA
NA,2024-05-17T16:15:00Z,95.6,NA,NA,NA,NA,NA,NA
144,2024-05-17T16:30:00Z,74.5,NA,NA,NA,NA,NA,NA
NA,2024-05-17T16:30:00Z,74.5,NA,NA,NA,NA,NA,NA
145,2024-05-17T16:45:00Z,27.1,NA,NA,NA,NA,NA,NA
NA,2024-05-17T16:45:00Z,27.1,NA,NA,NA,NA,NA,NA
146,2024-05-17T17:00:00Z,26.7,NA,NA,NA,NA,NA,NA
NA,2024-05-17T17:00:00Z,26.7,NA,NA,NA,NA,NA,NA
147,2024-05-17T17:15:00Z,38.3,NA,NA,NA,NA,NA,NA
NA,2024-05-17T17:15:00Z,38.3,NA,NA,NA,NA,NA,NA
148,2024-05-17T17:30:00Z,40.3,NA,NA,NA,NA,NA,NA
NA,2024-05-17T17:30:00Z,40.3,NA,NA,NA,NA,NA,NA
149,2024-05-17T17:45:00Z,40.1,NA,NA,NA,NA,NA,NA
NA,2024-05-17T17:45:00Z,40.1,NA,NA,NA,NA,NA,NA
150,2024-05-17T18:00:00Z,35.7,NA,NA,NA,NA,NA,NA
NA,2024-05-17T18:00:00Z,35.7,NA,NA,NA,NA,NA,NA
151,2024-05-17T18:15:00Z,14.1,NA,NA,NA,NA,NA,NA
NA,2024-05-17T18:15:00Z,14.1,NA,NA,NA,NA,NA,NA
152,2024-05-17T18:30:00Z,11,NA,NA,NA,NA,NA,NA
NA,2024-05-17T18:30:00Z,11,NA,NA,NA,NA,NA,NA
153,2024-05-17T18:45:00Z,22,NA,NA,NA,NA,NA,NA
NA,2024-05-17T18:45:00Z,22,NA,NA,NA,NA,NA,NA
154,2024-05-17T19:00:00Z,14.3,NA,NA,NA,NA,NA,NA
NA,2024-05-17T19:00:00Z,14.3,NA,NA,NA,NA,NA,NA
155,2024-05-17T19:15:00Z,5.3,NA,NA,NA,NA,NA,NA
NA,2024-05-17T19:15:00Z,5.3,NA,NA,NA,NA,NA,NA
156,2024-05-17T19:30:00Z,6,NA,NA,NA,NA,NA,NA
NA,2024-05-17T19:30:00Z,6,NA,NA,NA,NA,NA,NA
157,2024-05-17T19:45:00Z,1.3,NA,NA,NA,NA,NA,NA
NA,2024-05-17T19:45:00Z,1.3,NA,NA,NA,NA,NA,NA
158,2024-05-17T20:00:00Z,1.5,NA,NA,NA,NA,NA,NA
NA,2024-05-17T20:00:00Z,1.5,NA,NA,NA,NA,NA,NA
159,2024-05-17T20:15:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-17T20:15:00Z,0,NA,NA,NA,NA,NA,NA
160,2024-05-17T20:30:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-17T20:30:00Z,0,NA,NA,NA,NA,NA,NA
161,2024-05-17T20:45:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-17T20:45:00Z,0,NA,NA,NA,NA,NA,NA
162,2024-05-17T21:00:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-17T21:00:00Z,0,NA,NA,NA,NA,NA,NA
163,2024-05-17T21:15:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-17T21:15:00Z,0,NA,NA,NA,NA,NA,NA
164,2024-05-17T21:30:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-17T21:30:00Z,0,NA,NA,NA,NA,NA,NA
165,2024-05-17T21:45:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-17T21:45:00Z,0,NA,NA,NA,NA,NA,NA
166,2024-05-17T22:00:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-17T22:00:00Z,0,NA,NA,NA,NA,NA,NA
167,2024-05-17T22:15:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-17T22:15:00Z,0,NA,NA,NA,NA,NA,NA
168,2024-05-17T22:30:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-17T22:30:00Z,0,NA,NA,NA,NA,NA,NA
169,2024-05-17T22:45:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-17T22:45:00Z,0,NA,NA,NA,NA,NA,NA
170,2024-05-17T23:00:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-17T23:00:00Z,0,NA,NA,NA,NA,NA,NA
171,2024-05-17T23:15:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-17T23:15:00Z,0,NA,NA,NA,NA,NA,NA
172,2024-05-17T23:30:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-17T23:30:00Z,0,NA,NA,NA,NA,NA,NA
173,2024-05-17T23:45:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-17T23:45:00Z,0,NA,NA,NA,NA,NA,NA
174,2024-05-18T00:00:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T00:00:00Z,0,NA,NA,NA,NA,NA,NA
175,2024-05-18T00:15:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T00:15:00Z,0,NA,NA,NA,NA,NA,NA
176,2024-05-18T00:30:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T00:30:00Z,0,NA,NA,NA,NA,NA,NA
177,2024-05-18T00:45:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T00:45:00Z,0,NA,NA,NA,NA,NA,NA
178,2024-05-18T01:00:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T01:00:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T01:00:00Z,NA,NA,NA,16.654,NA,NA,NA
NA,2024-05-18T01:00:00Z,NA,NA,NA,20.222,NA,NA,NA
179,2024-05-18T01:15:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T01:15:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T01:15:00Z,NA,NA,NA,16.606,NA,NA,NA
NA,2024-05-18T01:15:00Z,NA,NA,NA,20.984,NA,NA,NA
180,2024-05-18T01:30:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T01:30:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T01:30:00Z,NA,NA,NA,16.606,NA,NA,NA
NA,2024-05-18T01:30:00Z,NA,NA,NA,21.366,NA,NA,NA
181,2024-05-18T01:45:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T01:45:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T01:45:00Z,NA,NA,NA,16.63,NA,NA,NA
NA,2024-05-18T01:45:00Z,NA,NA,NA,20.793,NA,NA,NA
182,2024-05-18T02:00:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T02:00:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T02:00:00Z,NA,NA,NA,16.63,NA,NA,NA
NA,2024-05-18T02:00:00Z,NA,NA,NA,20.46,NA,NA,NA
183,2024-05-18T02:15:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T02:15:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T02:15:00Z,NA,NA,NA,16.677,NA,NA,NA
NA,2024-05-18T02:15:00Z,NA,NA,NA,20.222,NA,NA,NA
184,2024-05-18T02:30:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T02:30:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T02:30:00Z,NA,NA,NA,16.654,NA,NA,NA
NA,2024-05-18T02:30:00Z,NA,NA,NA,20.174,NA,NA,NA
185,2024-05-18T02:45:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T02:45:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T02:45:00Z,NA,NA,NA,16.654,NA,NA,NA
NA,2024-05-18T02:45:00Z,NA,NA,NA,20.293,NA,NA,NA
186,2024-05-18T03:00:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T03:00:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T03:00:00Z,NA,NA,NA,16.63,NA,NA,NA
NA,2024-05-18T03:00:00Z,NA,NA,NA,20.388,NA,NA,NA
187,2024-05-18T03:15:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T03:15:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T03:15:00Z,NA,NA,NA,16.654,NA,NA,NA
NA,2024-05-18T03:15:00Z,NA,NA,NA,20.603,NA,NA,NA
188,2024-05-18T03:30:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T03:30:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T03:30:00Z,NA,NA,NA,16.677,NA,NA,NA
NA,2024-05-18T03:30:00Z,NA,NA,NA,20.65,NA,NA,NA
189,2024-05-18T03:45:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T03:45:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T03:45:00Z,NA,NA,NA,16.725,NA,NA,NA
NA,2024-05-18T03:45:00Z,NA,NA,NA,20.793,NA,NA,NA
190,2024-05-18T04:00:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T04:00:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T04:00:00Z,NA,NA,NA,16.725,NA,NA,NA
NA,2024-05-18T04:00:00Z,NA,NA,NA,20.841,NA,NA,NA
191,2024-05-18T04:15:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T04:15:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T04:15:00Z,NA,NA,NA,16.654,NA,NA,NA
NA,2024-05-18T04:15:00Z,NA,NA,NA,20.889,NA,NA,NA
192,2024-05-18T04:30:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T04:30:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T04:30:00Z,NA,NA,NA,16.725,NA,NA,NA
NA,2024-05-18T04:30:00Z,NA,NA,NA,21.223,NA,NA,NA
193,2024-05-18T04:45:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T04:45:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T04:45:00Z,NA,NA,NA,16.701,NA,NA,NA
NA,2024-05-18T04:45:00Z,NA,NA,NA,21.509,NA,NA,NA
194,2024-05-18T05:00:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T05:00:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T05:00:00Z,NA,NA,NA,16.749,NA,NA,NA
NA,2024-05-18T05:00:00Z,NA,NA,NA,21.509,NA,NA,NA
195,2024-05-18T05:15:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T05:15:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T05:15:00Z,NA,NA,NA,16.749,NA,NA,NA
NA,2024-05-18T05:15:00Z,NA,NA,NA,21.819,NA,NA,NA
196,2024-05-18T05:30:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T05:30:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T05:30:00Z,NA,NA,NA,16.725,NA,NA,NA
NA,2024-05-18T05:30:00Z,NA,NA,NA,21.843,NA,NA,NA
197,2024-05-18T05:45:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T05:45:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T05:45:00Z,NA,NA,NA,16.701,NA,NA,NA
NA,2024-05-18T05:45:00Z,NA,NA,NA,22.178,NA,NA,NA
198,2024-05-18T06:00:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T06:00:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T06:00:00Z,NA,NA,NA,16.725,NA,NA,NA
NA,2024-05-18T06:00:00Z,NA,NA,NA,21.652,NA,NA,NA
199,2024-05-18T06:15:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T06:15:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T06:15:00Z,NA,NA,NA,16.725,NA,NA,NA
NA,2024-05-18T06:15:00Z,NA,NA,NA,21.819,NA,NA,NA
200,2024-05-18T06:30:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T06:30:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T06:30:00Z,NA,NA,NA,16.773,NA,NA,NA
NA,2024-05-18T06:30:00Z,NA,NA,NA,21.748,NA,NA,NA
201,2024-05-18T06:45:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T06:45:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T06:45:00Z,NA,NA,NA,16.773,NA,NA,NA
NA,2024-05-18T06:45:00Z,NA,NA,NA,21.628,NA,NA,NA
202,2024-05-18T07:00:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T07:00:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T07:00:00Z,NA,NA,NA,16.796,NA,NA,NA
NA,2024-05-18T07:00:00Z,NA,NA,NA,21.366,NA,NA,NA
203,2024-05-18T07:15:00Z,6,NA,NA,NA,NA,NA,NA
NA,2024-05-18T07:15:00Z,6,NA,NA,NA,NA,NA,NA
NA,2024-05-18T07:15:00Z,NA,NA,NA,16.844,NA,NA,NA
NA,2024-05-18T07:15:00Z,NA,NA,NA,21.246,NA,NA,NA
204,2024-05-18T07:30:00Z,4.8,NA,NA,NA,NA,NA,NA
NA,2024-05-18T07:30:00Z,4.8,NA,NA,NA,NA,NA,NA
NA,2024-05-18T07:30:00Z,NA,NA,NA,16.844,NA,NA,NA
NA,2024-05-18T07:30:00Z,NA,NA,NA,21.079,NA,NA,NA
205,2024-05-18T07:45:00Z,7.7,NA,NA,NA,NA,NA,NA
NA,2024-05-18T07:45:00Z,7.7,NA,NA,NA,NA,NA,NA
NA,2024-05-18T07:45:00Z,NA,NA,NA,16.844,NA,NA,NA
NA,2024-05-18T07:45:00Z,NA,NA,NA,20.913,NA,NA,NA
206,2024-05-18T08:00:00Z,11.7,NA,NA,NA,NA,NA,NA
NA,2024-05-18T08:00:00Z,11.7,NA,NA,NA,NA,NA,NA
NA,2024-05-18T08:00:00Z,NA,NA,NA,16.939,NA,NA,NA
NA,2024-05-18T08:00:00Z,NA,NA,NA,20.531,NA,NA,NA
207,2024-05-18T08:15:00Z,18.9,NA,NA,NA,NA,NA,NA
NA,2024-05-18T08:15:00Z,18.9,NA,NA,NA,NA,NA,NA
NA,2024-05-18T08:15:00Z,NA,NA,NA,16.987,NA,NA,NA
NA,2024-05-18T08:15:00Z,NA,NA,NA,20.246,NA,NA,NA
208,2024-05-18T08:30:00Z,21.6,NA,NA,NA,NA,NA,NA
NA,2024-05-18T08:30:00Z,21.6,NA,NA,NA,NA,NA,NA
NA,2024-05-18T08:30:00Z,NA,NA,NA,17.034,NA,NA,NA
NA,2024-05-18T08:30:00Z,NA,NA,NA,20.246,NA,NA,NA
209,2024-05-18T08:45:00Z,26.4,NA,NA,NA,NA,NA,NA
NA,2024-05-18T08:45:00Z,26.4,NA,NA,NA,NA,NA,NA
NA,2024-05-18T08:45:00Z,NA,NA,NA,17.153,NA,NA,NA
NA,2024-05-18T08:45:00Z,NA,NA,NA,20.126,NA,NA,NA
210,2024-05-18T09:00:00Z,54,NA,NA,NA,NA,NA,NA
NA,2024-05-18T09:00:00Z,54,NA,NA,NA,NA,NA,NA
NA,2024-05-18T09:00:00Z,NA,NA,NA,17.32,NA,NA,NA
NA,2024-05-18T09:00:00Z,NA,NA,NA,19.698,NA,NA,NA
211,2024-05-18T09:15:00Z,37.2,NA,NA,NA,NA,NA,NA
NA,2024-05-18T09:15:00Z,37.2,NA,NA,NA,NA,NA,NA
NA,2024-05-18T09:15:00Z,NA,NA,NA,17.201,NA,NA,NA
NA,2024-05-18T09:15:00Z,NA,NA,NA,19.413,NA,NA,NA
212,2024-05-18T09:30:00Z,27.1,NA,NA,NA,NA,NA,NA
NA,2024-05-18T09:30:00Z,27.1,NA,NA,NA,NA,NA,NA
NA,2024-05-18T09:30:00Z,NA,NA,NA,17.272,NA,NA,NA
NA,2024-05-18T09:30:00Z,NA,NA,NA,19.151,NA,NA,NA
213,2024-05-18T09:45:00Z,60.6,NA,NA,NA,NA,NA,NA
NA,2024-05-18T09:45:00Z,60.6,NA,NA,NA,NA,NA,NA
NA,2024-05-18T09:45:00Z,NA,NA,NA,17.582,NA,NA,NA
NA,2024-05-18T09:45:00Z,NA,NA,NA,19.008,NA,NA,NA
214,2024-05-18T10:00:00Z,67.6,NA,NA,NA,NA,NA,NA
NA,2024-05-18T10:00:00Z,67.6,NA,NA,NA,NA,NA,NA
NA,2024-05-18T10:00:00Z,NA,NA,NA,17.605,NA,NA,NA
NA,2024-05-18T10:00:00Z,NA,NA,NA,18.794,NA,NA,NA
215,2024-05-18T10:15:00Z,57.7,NA,NA,NA,NA,NA,NA
NA,2024-05-18T10:15:00Z,57.7,NA,NA,NA,NA,NA,NA
NA,2024-05-18T10:15:00Z,NA,NA,NA,17.605,NA,NA,NA
NA,2024-05-18T10:15:00Z,NA,NA,NA,18.533,NA,NA,NA
216,2024-05-18T10:30:00Z,60.4,NA,NA,NA,NA,NA,NA
NA,2024-05-18T10:30:00Z,60.4,NA,NA,NA,NA,NA,NA
NA,2024-05-18T10:30:00Z,NA,NA,NA,17.558,NA,NA,NA
NA,2024-05-18T10:30:00Z,NA,NA,NA,18.081,NA,NA,NA
217,2024-05-18T10:45:00Z,56.8,NA,NA,NA,NA,NA,NA
NA,2024-05-18T10:45:00Z,56.8,NA,NA,NA,NA,NA,NA
NA,2024-05-18T10:45:00Z,NA,NA,NA,17.629,NA,NA,NA
NA,2024-05-18T10:45:00Z,NA,NA,NA,17.867,NA,NA,NA
218,2024-05-18T11:00:00Z,40.5,NA,NA,NA,NA,NA,NA
NA,2024-05-18T11:00:00Z,40.5,NA,NA,NA,NA,NA,NA
NA,2024-05-18T11:00:00Z,NA,NA,NA,17.439,NA,NA,NA
NA,2024-05-18T11:00:00Z,NA,NA,NA,17.558,NA,NA,NA
219,2024-05-18T11:15:00Z,45,NA,NA,NA,NA,NA,NA
NA,2024-05-18T11:15:00Z,45,NA,NA,NA,NA,NA,NA
NA,2024-05-18T11:15:00Z,NA,NA,NA,17.582,NA,NA,NA
NA,2024-05-18T11:15:00Z,NA,NA,NA,17.201,NA,NA,NA
220,2024-05-18T11:30:00Z,96.5,NA,NA,NA,NA,NA,NA
NA,2024-05-18T11:30:00Z,96.5,NA,NA,NA,NA,NA,NA
NA,2024-05-18T11:30:00Z,NA,NA,NA,18.224,NA,NA,NA
NA,2024-05-18T11:30:00Z,NA,NA,NA,17.344,NA,NA,NA
221,2024-05-18T11:45:00Z,155.3,NA,NA,NA,NA,NA,NA
NA,2024-05-18T11:45:00Z,155.3,NA,NA,NA,NA,NA,NA
NA,2024-05-18T11:45:00Z,NA,NA,NA,18.414,NA,NA,NA
NA,2024-05-18T11:45:00Z,NA,NA,NA,17.082,NA,NA,NA
222,2024-05-18T12:00:00Z,90.5,NA,NA,NA,NA,NA,NA
NA,2024-05-18T12:00:00Z,90.5,NA,NA,NA,NA,NA,NA
NA,2024-05-18T12:00:00Z,NA,NA,NA,16.63,NA,NA,NA
NA,2024-05-18T12:00:00Z,NA,NA,NA,18.533,NA,NA,NA
223,2024-05-18T12:15:00Z,124.5,NA,NA,NA,NA,NA,NA
NA,2024-05-18T12:15:00Z,124.5,NA,NA,NA,NA,NA,NA
NA,2024-05-18T12:15:00Z,NA,NA,NA,16.654,NA,NA,NA
NA,2024-05-18T12:15:00Z,NA,NA,NA,18.961,NA,NA,NA
224,2024-05-18T12:30:00Z,127.3,NA,NA,NA,NA,NA,NA
NA,2024-05-18T12:30:00Z,127.3,NA,NA,NA,NA,NA,NA
NA,2024-05-18T12:30:00Z,NA,NA,NA,16.654,NA,NA,NA
NA,2024-05-18T12:30:00Z,NA,NA,NA,19.056,NA,NA,NA
225,2024-05-18T12:45:00Z,163.9,NA,NA,NA,NA,NA,NA
NA,2024-05-18T12:45:00Z,163.9,NA,NA,NA,NA,NA,NA
NA,2024-05-18T12:45:00Z,NA,NA,NA,16.606,NA,NA,NA
NA,2024-05-18T12:45:00Z,NA,NA,NA,19.46,NA,NA,NA
226,2024-05-18T13:00:00Z,188,NA,NA,NA,NA,NA,NA
NA,2024-05-18T13:00:00Z,188,NA,NA,NA,NA,NA,NA
227,2024-05-18T13:15:00Z,206.9,NA,NA,NA,NA,NA,NA
NA,2024-05-18T13:15:00Z,206.9,NA,NA,NA,NA,NA,NA
228,2024-05-18T13:30:00Z,203.1,NA,NA,NA,NA,NA,NA
NA,2024-05-18T13:30:00Z,203.1,NA,NA,NA,NA,NA,NA
229,2024-05-18T13:45:00Z,168.3,NA,NA,NA,NA,NA,NA
NA,2024-05-18T13:45:00Z,168.3,NA,NA,NA,NA,NA,NA
230,2024-05-18T14:00:00Z,137,NA,NA,NA,NA,NA,NA
NA,2024-05-18T14:00:00Z,137,NA,NA,NA,NA,NA,NA
231,2024-05-18T14:15:00Z,94.7,NA,NA,NA,NA,NA,NA
NA,2024-05-18T14:15:00Z,94.7,NA,NA,NA,NA,NA,NA
232,2024-05-18T14:30:00Z,67.4,NA,NA,NA,NA,NA,NA
NA,2024-05-18T14:30:00Z,67.4,NA,NA,NA,NA,NA,NA
233,2024-05-18T14:45:00Z,71.2,NA,NA,NA,NA,NA,NA
NA,2024-05-18T14:45:00Z,71.2,NA,NA,NA,NA,NA,NA
234,2024-05-18T15:00:00Z,73.1,NA,NA,NA,NA,NA,NA
NA,2024-05-18T15:00:00Z,73.1,NA,NA,NA,NA,NA,NA
235,2024-05-18T15:15:00Z,85.1,NA,NA,NA,NA,NA,NA
NA,2024-05-18T15:15:00Z,85.1,NA,NA,NA,NA,NA,NA
236,2024-05-18T15:30:00Z,91.9,NA,NA,NA,NA,NA,NA
NA,2024-05-18T15:30:00Z,91.9,NA,NA,NA,NA,NA,NA
237,2024-05-18T15:45:00Z,85.9,NA,NA,NA,NA,NA,NA
NA,2024-05-18T15:45:00Z,85.9,NA,NA,NA,NA,NA,NA
238,2024-05-18T16:00:00Z,100.3,NA,NA,NA,NA,NA,NA
NA,2024-05-18T16:00:00Z,100.3,NA,NA,NA,NA,NA,NA
239,2024-05-18T16:15:00Z,84,NA,NA,NA,NA,NA,NA
NA,2024-05-18T16:15:00Z,84,NA,NA,NA,NA,NA,NA
240,2024-05-18T16:30:00Z,91.9,NA,NA,NA,NA,NA,NA
NA,2024-05-18T16:30:00Z,91.9,NA,NA,NA,NA,NA,NA
241,2024-05-18T16:45:00Z,114.8,NA,NA,NA,NA,NA,NA
NA,2024-05-18T16:45:00Z,114.8,NA,NA,NA,NA,NA,NA
242,2024-05-18T17:00:00Z,136.8,NA,NA,NA,NA,NA,NA
NA,2024-05-18T17:00:00Z,136.8,NA,NA,NA,NA,NA,NA
243,2024-05-18T17:15:00Z,120.1,NA,NA,NA,NA,NA,NA
NA,2024-05-18T17:15:00Z,120.1,NA,NA,NA,NA,NA,NA
244,2024-05-18T17:30:00Z,108.8,NA,NA,NA,NA,NA,NA
NA,2024-05-18T17:30:00Z,108.8,NA,NA,NA,NA,NA,NA
245,2024-05-18T17:45:00Z,75.8,NA,NA,NA,NA,NA,NA
NA,2024-05-18T17:45:00Z,75.8,NA,NA,NA,NA,NA,NA
246,2024-05-18T18:00:00Z,73.1,NA,NA,NA,NA,NA,NA
NA,2024-05-18T18:00:00Z,73.1,NA,NA,NA,NA,NA,NA
247,2024-05-18T18:15:00Z,63.7,NA,NA,NA,NA,NA,NA
NA,2024-05-18T18:15:00Z,63.7,NA,NA,NA,NA,NA,NA
248,2024-05-18T18:30:00Z,57.5,NA,NA,NA,NA,NA,NA
NA,2024-05-18T18:30:00Z,57.5,NA,NA,NA,NA,NA,NA
249,2024-05-18T18:45:00Z,42.5,NA,NA,NA,NA,NA,NA
NA,2024-05-18T18:45:00Z,42.5,NA,NA,NA,NA,NA,NA
250,2024-05-18T19:00:00Z,32,NA,NA,NA,NA,NA,NA
NA,2024-05-18T19:00:00Z,32,NA,NA,NA,NA,NA,NA
251,2024-05-18T19:15:00Z,23.8,NA,NA,NA,NA,NA,NA
NA,2024-05-18T19:15:00Z,23.8,NA,NA,NA,NA,NA,NA
252,2024-05-18T19:30:00Z,17,NA,NA,NA,NA,NA,NA
NA,2024-05-18T19:30:00Z,17,NA,NA,NA,NA,NA,NA
253,2024-05-18T19:45:00Z,11.5,NA,NA,NA,NA,NA,NA
NA,2024-05-18T19:45:00Z,11.5,NA,NA,NA,NA,NA,NA
254,2024-05-18T20:00:00Z,8.6,NA,NA,NA,NA,NA,NA
NA,2024-05-18T20:00:00Z,8.6,NA,NA,NA,NA,NA,NA
255,2024-05-18T20:15:00Z,6.4,NA,NA,NA,NA,NA,NA
NA,2024-05-18T20:15:00Z,6.4,NA,NA,NA,NA,NA,NA
256,2024-05-18T20:30:00Z,3.7,NA,NA,NA,NA,NA,NA
NA,2024-05-18T20:30:00Z,3.7,NA,NA,NA,NA,NA,NA
257,2024-05-18T20:45:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T20:45:00Z,0,NA,NA,NA,NA,NA,NA
258,2024-05-18T21:00:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T21:00:00Z,0,NA,NA,NA,NA,NA,NA
259,2024-05-18T21:15:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T21:15:00Z,0,NA,NA,NA,NA,NA,NA
260,2024-05-18T21:30:00Z,0,NA,NA,NA,NA,NA,NA
NA,2024-05-18T21:30:00Z,0,NA,NA,NA,NA,NA,NA
